Text1,Text,Root
Buddy Hield,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,24,TOT,NBA,SG,82,1888,11.8,.541,.494,.099,2.0,13.5,7.8,10.3,1.0,0.4,11.2,21.3,,0.0,1.3,1.3,.032,,-0.6,-1.4,-2.0,0.0
2016-17,24,NOP,NBA,SG,57,1161,9.9,.503,.512,.070,1.7,13.4,7.5,10.3,0.8,0.5,9.0,20.4,,-0.4,0.9,0.5,.020,,-1.7,-1.1,-2.8,-0.2
2016-17,24,SAC,NBA,SG,25,727,14.9,.600,.466,.145,2.6,13.7,8.2,10.3,1.4,0.3,14.4,22.9,,0.4,0.4,0.8,.053,,1.1,-1.9,-0.8,0.2
2017-18,25,SAC,NBA,SG,80,2024,16.1,.557,.437,.087,3.0,14.8,8.6,12.8,2.1,1.0,11.3,24.3,,1.3,1.5,2.8,.067,,1.6,-0.5,1.0,1.5
2018-19,26,SAC,NBA,SG,82,2615,17.5,.587,.479,.142,4.1,12.4,8.1,11.9,1.0,1.1,9.2,25.1,,4.3,1.6,5.9,.108,,3.5,-1.4,2.1,2.7
2019-20,27,SAC,NBA,SG,72,2216,16.0,.566,.592,.117,2.8,14.1,8.3,15.5,1.4,0.7,12.1,27.2,,1.4,1.5,3.0,.064,,2.5,-1.4,1.1,1.7
Career,,,NBA,,316,8743,15.6,.566,.504,.115,3.1,13.6,8.2,12.7,1.4,0.8,10.8,24.6,,7.0,5.9,13.0,.071,,1.9,-1.2,0.7,5.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAC,NBA,,259,7582,16.4,.574,.503,.121,3.3,13.6,8.3,13.0,1.5,0.9,11.1,25.3,,7.5,5.0,12.5,.079,,2.5,-1.2,1.2,6.2
1 season,,NOP,NBA,,57,1161,9.9,.503,.512,.070,1.7,13.4,7.5,10.3,0.8,0.5,9.0,20.4,,-0.4,0.9,0.5,.020,,-1.7,-1.1,-2.8,-0.2",undefined
Jamal Murray,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,DEN,NBA,SG,82,1764,11.9,.518,.471,.164,2.6,10.7,6.7,14.0,1.4,1.1,12.6,21.6,,0.6,0.7,1.3,.037,,-0.6,-1.4,-2.0,0.0
2017-18,20,DEN,NBA,PG,81,2565,16.1,.576,.411,.238,3.6,9.4,6.5,16.4,1.5,0.9,12.8,22.8,,4.3,1.2,5.5,.103,,1.2,-1.5,-0.3,1.1
2018-19,21,DEN,NBA,PG,75,2447,16.0,.538,.353,.190,2.9,11.2,7.0,22.4,1.3,1.0,11.1,24.9,,2.8,2.3,5.1,.100,,1.4,-0.8,0.6,1.6
2019-20,22,DEN,NBA,PG,59,1904,17.7,.559,.362,.207,2.7,11.2,6.9,22.9,1.7,0.8,11.5,25.2,,2.8,1.5,4.3,.107,,2.0,-0.8,1.2,1.5
Career,,,NBA,,297,8680,15.6,.550,.393,.202,3.0,10.6,6.8,19.0,1.5,0.9,11.9,23.7,,10.5,5.7,16.2,.090,,1.1,-1.1,-0.1,4.3",undefined
Marquese Chriss,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,PHO,NBA,PF,82,1743,12.3,.529,.354,.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,,0.3,1.5,1.8,.050,,-2.2,-0.1,-2.2,-0.1
2017-18,20,PHO,NBA,PF,72,1527,11.1,.509,.398,.331,5.2,22.7,13.8,8.1,1.6,3.7,16.4,18.1,,-0.8,1.5,0.7,.023,,-3.2,0.4,-2.8,-0.3
2018-19,21,TOT,NBA,PF,43,499,9.2,.455,.400,.250,8.6,23.6,15.8,6.5,1.7,1.9,15.3,20.6,,-0.6,0.4,-0.2,-0.023,,-5.7,-1.9,-7.5,-0.7
2018-19,21,HOU,NBA,PF,16,104,3.4,.391,.441,.206,7.3,22.8,14.9,8.2,0.9,3.3,24.4,20.5,,-0.3,0.1,-0.2,-0.101,,-9.6,-1.7,-11.2,-0.2
2018-19,21,CLE,NBA,PF,27,395,10.7,.470,.390,.260,8.9,23.8,16.0,6.1,1.9,1.5,12.9,20.7,,-0.3,0.2,0.0,-0.003,,-4.6,-1.9,-6.6,-0.5
2019-20,22,GSW,NBA,PF,59,1196,19.5,.604,.101,.405,10.0,23.6,16.5,15.3,1.6,4.7,14.7,19.0,,2.1,1.3,3.4,.136,,0.0,0.6,0.6,0.8
Career,,,NBA,,256,4965,13.4,.533,.314,.323,6.9,20.7,13.6,8.7,1.7,3.6,14.7,19.1,,1.0,4.7,5.7,.055,,-2.3,0.1,-2.3,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,PHO,NBA,,154,3270,11.8,.520,.373,.306,5.6,19.2,12.2,6.6,1.7,3.5,14.6,19.0,,-0.5,3.0,2.5,.037,,-2.7,0.2,-2.5,-0.4
1 season,,GSW,NBA,,59,1196,19.5,.604,.101,.405,10.0,23.6,16.5,15.3,1.6,4.7,14.7,19.0,,2.1,1.3,3.4,.136,,0.0,0.6,0.6,0.8
1 season,,CLE,NBA,,27,395,10.7,.470,.390,.260,8.9,23.8,16.0,6.1,1.9,1.5,12.9,20.7,,-0.3,0.2,0.0,-0.003,,-4.6,-1.9,-6.6,-0.5
1 season,,HOU,NBA,,16,104,3.4,.391,.441,.206,7.3,22.8,14.9,8.2,0.9,3.3,24.4,20.5,,-0.3,0.1,-0.2,-0.101,,-9.6,-1.7,-11.2,-0.2",undefined
Jakob Poeltl,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,21,TOR,NBA,C,54,626,12.2,.589,.000,.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,,0.9,0.7,1.6,.125,,-3.0,-0.1,-3.1,-0.2
2017-18,22,TOR,NBA,C,82,1524,17.5,.662,.005,.263,12.4,16.4,14.4,5.4,1.3,5.2,16.6,14.8,,3.1,2.4,5.6,.175,,-0.7,1.1,0.4,0.9
2018-19,23,SAS,NBA,C,77,1273,19.4,.640,.000,.317,15.4,19.7,17.6,10.0,1.1,4.5,12.7,13.1,,3.5,1.6,5.1,.193,,1.3,0.7,2.0,1.3
2019-20,24,SAS,NBA,C,66,1171,19.1,.612,.000,.323,12.1,22.5,17.3,13.6,1.5,7.1,15.1,13.2,,2.4,1.6,4.0,.163,,0.5,2.0,2.5,1.3
Career,,,NBA,,279,4594,17.7,.635,.002,.318,13.4,18.8,16.1,8.4,1.3,5.2,15.2,13.5,,10.0,6.3,16.3,.170,,-0.1,1.0,0.9,3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAS,NBA,,143,2444,19.3,.627,.000,.320,13.8,21.0,17.4,11.7,1.3,5.8,13.9,13.1,,5.9,3.2,9.1,.179,,0.9,1.3,2.3,2.6
2 seasons,,TOR,NBA,,136,2150,15.9,.644,.004,.317,12.9,16.2,14.6,4.7,1.3,4.5,16.7,14.0,,4.0,3.2,7.2,.161,,-1.4,0.7,-0.6,0.7",undefined
Thon Maker,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,MIL,NBA,C,57,562,14.0,.558,.409,.271,8.4,15.2,11.8,6.2,0.9,4.1,7.7,17.8,,0.8,0.5,1.3,.113,,-1.1,-0.9,-2.0,0.0
2017-18,20,MIL,NBA,C,74,1238,10.2,.499,.329,.294,7.1,14.2,10.6,5.2,1.5,3.7,11.0,14.6,,0.3,1.1,1.5,.056,,-3.2,-0.4,-3.5,-0.5
2018-19,21,TOT,NBA,CPF,64,972,11.3,.530,.571,.313,4.5,17.4,11.0,6.3,1.0,4.4,9.8,14.8,,0.5,1.5,2.0,.099,,-2.2,1.0,-1.2,0.2
2018-19,21,MIL,NBA,C,35,409,12.9,.546,.582,.276,4.5,18.5,11.9,5.8,1.1,3.7,5.7,16.3,,0.4,0.7,1.1,.132,,-1.3,1.3,0.0,0.2
2018-19,21,DET,NBA,PF,29,563,10.2,.514,.560,.351,4.5,16.5,10.3,6.7,1.0,5.0,13.4,13.7,,0.1,0.8,0.9,.075,,-2.9,0.8,-2.1,0.0
2019-20,22,DET,NBA,C,60,776,13.7,.582,.332,.570,7.8,16.7,12.2,8.0,1.6,4.2,15.7,16.1,,0.7,0.8,1.5,.096,,-2.1,0.7,-1.4,0.1
Career,,,NBA,,255,3548,11.9,.536,.412,.351,6.7,15.8,11.3,6.3,1.3,4.1,11.2,15.5,,2.4,4.0,6.3,.086,,-2.3,0.2,-2.2,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIL,NBA,,166,2209,11.7,.526,.406,.284,7.0,15.2,11.2,5.6,1.3,3.8,9.0,15.8,,1.5,2.4,3.9,.085,,-2.3,-0.2,-2.5,-0.3
2 seasons,,DET,NBA,,89,1339,12.3,.555,.425,.480,6.4,16.7,11.4,7.5,1.3,4.5,14.8,15.1,,0.8,1.6,2.4,.087,,-2.4,0.7,-1.7,0.1",undefined
Domantas Sabonis,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,20,OKC,NBA,PF,81,1632,6.9,.469,.331,.139,3.1,16.4,9.8,7.2,1.2,1.6,14.0,15.4,,-1.0,1.8,0.8,.022,,-4.5,-0.1,-4.5,-1.0
2017-18,21,IND,NBA,C,74,1810,17.5,.567,.056,.339,10.4,25.2,17.8,12.7,1.1,1.6,15.3,22.1,,2.5,2.2,4.7,.126,,-0.6,-0.5,-1.1,0.4
2018-19,22,IND,NBA,C,74,1838,21.9,.630,.024,.416,11.5,29.8,20.8,18.2,1.3,1.5,16.2,23.5,,4.3,3.3,7.6,.197,,1.9,1.3,3.1,2.4
2019-20,23,IND,NBA,PF,62,2159,20.7,.586,.079,.349,9.7,29.3,19.6,21.7,1.1,1.2,14.8,23.3,,4.1,3.4,7.5,.168,,2.0,1.2,3.2,2.9
Career,,,NBA,,291,7439,17.2,.574,.104,.326,8.9,25.6,17.3,15.5,1.1,1.4,15.2,21.3,,9.9,10.7,20.6,.133,,-0.1,0.5,0.5,4.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,210,5807,20.1,.595,.055,.367,10.5,28.2,19.4,17.8,1.1,1.4,15.4,23.0,,10.9,8.9,19.8,.164,,1.1,0.7,1.9,5.7
1 season,,OKC,NBA,,81,1632,6.9,.469,.331,.139,3.1,16.4,9.8,7.2,1.2,1.6,14.0,15.4,,-1.0,1.8,0.8,.022,,-4.5,-0.1,-4.5,-1.0",undefined
Taurean Prince,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,22,ATL,NBA,SF,59,981,9.8,.513,.358,.330,2.8,14.6,8.8,8.4,2.2,2.4,15.7,17.2,,-0.4,1.5,1.1,.054,,-3.5,1.7,-1.8,0.0
2017-18,23,ATL,NBA,SF,82,2464,12.8,.549,.469,.185,2.3,15.3,8.8,13.9,1.7,1.5,15.3,22.1,,0.0,2.0,2.0,.038,,-0.5,-0.6,-1.1,0.6
2018-19,24,ATL,NBA,SF,55,1552,11.9,.575,.530,.195,1.5,12.3,6.7,11.1,1.6,1.1,13.4,19.5,,0.8,0.7,1.5,.047,,-1.0,-1.0,-2.0,0.0
2019-20,25,BRK,NBA,PF,64,1857,9.1,.497,.583,.120,2.8,18.1,10.6,9.2,1.5,1.1,14.0,20.4,,-1.7,2.3,0.6,.014,,-2.8,-0.1,-2.9,-0.4
Career,,,NBA,,260,6854,11.2,.536,.503,.185,2.3,15.3,8.8,11.2,1.7,1.4,14.6,20.3,,-1.3,6.5,5.1,.036,,-1.7,-0.2,-1.9,0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,ATL,NBA,,196,4997,12.0,.552,.471,.210,2.1,14.2,8.2,11.9,1.7,1.5,14.8,20.3,,0.4,4.2,4.6,.044,,-1.3,-0.3,-1.5,0.6
1 season,,BRK,NBA,,64,1857,9.1,.497,.583,.120,2.8,18.1,10.6,9.2,1.5,1.1,14.0,20.4,,-1.7,2.3,0.6,.014,,-2.8,-0.1,-2.9,-0.4",undefined
Georgios Papagiannis,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,19,SAC,NBA,C,22,355,12.7,.573,.020,.137,7.9,20.0,14.0,9.0,0.4,4.4,18.2,16.9,,0.1,0.3,0.4,.057,,-3.1,-0.6,-3.8,-0.2
2017-18,20,TOT,NBA,C,17,122,12.2,.429,.000,.000,11.6,23.4,17.2,11.2,1.6,4.7,16.0,18.4,,-0.1,0.1,0.0,.005,,-3.9,-0.3,-4.1,-0.1
2017-18,20,SAC,NBA,C,16,118,10.7,.415,.000,.000,11.1,24.2,17.4,11.5,0.9,4.8,16.3,18.7,,-0.2,0.1,0.0,-0.018,,-4.7,-1.0,-5.6,-0.1
2017-18,20,POR,NBA,C,1,4,58.1,1.000,.000,.000,27.5,0.0,13.6,0.0,24.9,0.0,0.0,11.0,,0.0,0.0,0.1,.675,,20.2,19.7,39.9,0.0
Career,,,NBA,,39,477,12.6,.533,.014,.097,8.9,20.8,14.8,9.6,0.7,4.4,17.6,17.3,,0.0,0.4,0.4,.044,,-3.3,-0.5,-3.9,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,SAC,NBA,,38,473,12.2,.530,.014,.098,8.7,21.0,14.8,9.7,0.5,4.5,17.7,17.3,,0.0,0.4,0.4,.039,,-3.5,-0.7,-4.2,-0.3
1 season,,POR,NBA,,1,4,58.1,1.000,.000,.000,27.5,0.0,13.6,0.0,24.9,0.0,0.0,11.0,,0.0,0.0,0.1,.675,,20.2,19.7,39.9,0.0",undefined
Denzel Valentine,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,23,CHI,NBA,SG,57,976,7.3,.492,.722,.063,1.2,15.6,8.3,9.3,1.5,0.6,14.2,15.4,,-0.5,1.1,0.6,.031,,-3.5,0.1,-3.3,-0.3
2017-18,24,CHI,NBA,SG,77,2095,12.1,.527,.513,.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,,1.0,1.5,2.5,.057,,-1.0,0.0,-1.0,0.5
2019-20,26,CHI,NBA,SF,36,488,13.0,.511,.578,.034,1.9,15.5,8.4,14.2,2.6,1.2,9.8,23.3,,-0.1,0.6,0.5,.048,,-0.8,0.2,-0.6,0.2
Career,,,NBA,,170,3559,10.9,.516,.574,.062,2.0,17.2,9.4,15.0,1.7,0.6,12.0,17.7,,0.4,3.2,3.6,.048,,-1.7,0.1,-1.6,0.4",undefined
Juan Hernangómez,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,21,DEN,NBA,PF,62,842,13.4,.592,.504,.339,5.7,18.7,12.3,4.7,1.7,1.1,10.7,14.6,,1.2,0.6,1.8,.104,,0.1,-0.2,-0.1,0.4
2017-18,22,DEN,NBA,PF,25,277,9.7,.511,.667,.160,7.4,14.6,11.0,5.9,1.1,0.9,10.1,14.0,,0.2,0.1,0.4,.061,,-1.6,-1.7,-3.3,-0.1
2018-19,23,DEN,NBA,PF,70,1358,11.0,.580,.576,.274,5.1,16.1,10.6,5.3,1.0,1.6,9.5,12.2,,1.6,1.4,3.0,.105,,-0.9,-0.2,-1.1,0.3
2019-20,24,TOT,NBA,PF,48,833,10.4,.518,.522,.287,5.6,20.5,12.8,6.6,1.1,1.0,10.3,15.7,,0.2,0.7,0.9,.052,,-2.2,-1.1,-3.4,-0.3
2019-20,24,DEN,NBA,PF,34,422,6.9,.442,.545,.227,6.4,18.8,12.6,6.7,0.6,1.1,12.9,14.3,,-0.2,0.3,0.1,.007,,-4.0,-1.2,-5.2,-0.3
2019-20,24,MIN,NBA,PF,14,411,14.1,.576,.504,.336,4.7,22.1,13.1,6.4,1.6,0.8,8.2,17.1,,0.5,0.4,0.8,.098,,-0.4,-1.0,-1.5,0.1
Career,,,NBA,,205,3310,11.4,.560,.550,.285,5.5,17.7,11.6,5.5,1.2,1.2,10.1,13.9,,3.2,2.8,6.1,.088,,-1.0,-0.6,-1.6,0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,191,2899,11.0,.556,.559,.275,5.7,17.1,11.4,5.4,1.2,1.3,10.5,13.4,,2.8,2.4,5.2,.086,,-1.1,-0.5,-1.6,0.3
1 season,,MIN,NBA,,14,411,14.1,.576,.504,.336,4.7,22.1,13.1,6.4,1.6,0.8,8.2,17.1,,0.5,0.4,0.8,.098,,-0.4,-1.0,-1.5,0.1",undefined
Guerschon Yabusele,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,BOS,NBA,PF,33,235,12.3,.559,.607,.361,8.0,16.1,12.1,10.0,0.9,1.8,14.5,15.7,,0.3,0.3,0.6,.122,,-1.4,0.2,-1.2,0.0
2018-19,23,BOS,NBA,PF,41,251,12.4,.542,.364,.286,9.8,12.8,11.3,8.2,1.5,2.5,14.8,17.5,,0.2,0.3,0.5,.090,,-2.5,-0.2,-2.7,0.0
Career,,,NBA,,74,486,12.4,.550,.471,.319,8.9,14.4,11.7,9.0,1.2,2.1,14.6,16.6,,0.4,0.7,1.1,.105,,-2.0,0.0,-1.9,0.0",undefined
Wade Baldwin,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,20,MEM,NBA,PG,33,405,6.5,.404,.191,.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,,-0.8,0.5,-0.3,-0.041,,-5.8,0.3,-5.5,-0.3
2017-18,21,POR,NBA,PG,7,80,16.6,.748,.238,.476,1.4,9.5,5.5,9.8,1.2,1.0,13.6,16.1,,0.2,0.1,0.3,.187,,0.2,1.7,1.9,0.1
2018-19,22,POR,NBA,PG,16,94,1.3,.396,.273,.333,2.3,14.4,8.5,16.6,0.5,1.7,27.0,23.3,,-0.4,0.1,-0.3,-0.153,,-8.4,-1.9,-10.3,-0.2
Career,,,NBA,,56,579,7.1,.447,.213,.343,2.7,10.8,6.7,20.0,1.9,1.6,22.7,19.4,,-1.0,0.6,-0.3,-0.028,,-5.4,0.1,-5.3,-0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MEM,NBA,,33,405,6.5,.404,.191,.322,3.0,10.2,6.5,22.8,2.3,1.7,22.9,19.1,,-0.8,0.5,-0.3,-0.041,,-5.8,0.3,-5.5,-0.3
2 seasons,,POR,NBA,,23,174,8.3,.538,.259,.389,1.9,12.1,7.1,13.5,0.9,1.4,22.2,20.0,,-0.1,0.2,0.0,.004,,-4.5,-0.3,-4.7,-0.1",undefined
Henry Ellenson,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,20,DET,NBA,PF,19,146,7.5,.444,.547,.125,5.8,25.6,15.3,7.2,0.3,0.6,17.2,24.7,,-0.4,0.2,-0.2,-0.071,,-4.1,-1.8,-5.9,-0.1
2017-18,21,DET,NBA,PF,38,329,10.5,.476,.411,.199,3.3,24.3,13.6,9.4,0.8,0.0,10.2,23.8,,-0.2,0.4,0.1,.020,,-2.6,-1.9,-4.4,-0.2
2018-19,22,TOT,NBA,PF,19,259,13.1,.538,.400,.263,2.0,25.5,13.4,9.6,1.3,0.7,7.8,19.0,,0.2,0.2,0.4,.077,,-1.0,-0.5,-1.5,0.0
2018-19,22,DET,NBA,PF,2,25,14.8,.551,.400,.200,0.0,40.9,19.7,6.2,0.0,0.0,0.0,18.8,,0.0,0.0,0.1,.149,,2.1,0.2,2.2,0.0
2018-19,22,NYK,NBA,PF,17,234,12.9,.536,.400,.271,2.2,23.8,12.7,10.0,1.4,0.7,8.6,19.0,,0.1,0.2,0.3,.070,,-1.4,-0.5,-1.9,0.0
2019-20,23,BRK,NBA,C,5,15,-1.3,.143,.571,.000,14.1,27.0,20.7,8.7,0.0,0.0,0.0,19.5,,-0.1,0.0,-0.1,-0.183,,-7.8,-3.1,-10.9,0.0
Career,,,NBA,,81,749,10.6,.482,.439,.199,3.5,25.0,14.0,9.0,0.9,0.3,10.8,22.2,,-0.5,0.8,0.3,.018,,-2.4,-1.4,-3.8,-0.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,DET,NBA,,59,500,9.9,.470,.450,.177,3.8,25.5,14.4,8.6,0.6,0.2,11.9,23.8,,-0.5,0.5,0.0,.000,,-2.8,-1.7,-4.5,-0.3
1 season,,NYK,NBA,,17,234,12.9,.536,.400,.271,2.2,23.8,12.7,10.0,1.4,0.7,8.6,19.0,,0.1,0.2,0.3,.070,,-1.4,-0.5,-1.9,0.0
1 season,,BRK,NBA,,5,15,-1.3,.143,.571,.000,14.1,27.0,20.7,8.7,0.0,0.0,0.0,19.5,,-0.1,0.0,-0.1,-0.183,,-7.8,-3.1,-10.9,0.0",undefined
Malik Beasley,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,20,DEN,NBA,SG,22,165,13.7,.536,.384,.137,3.4,8.0,5.7,10.2,2.1,0.0,9.4,22.0,,0.1,0.1,0.2,.057,,-0.4,-0.2,-0.6,0.1
2017-18,21,DEN,NBA,SG,62,583,9.0,.509,.461,.185,2.7,11.0,6.9,7.4,1.3,1.0,11.1,16.2,,0.1,0.3,0.3,.028,,-2.4,-1.4,-3.8,-0.3
2018-19,22,DEN,NBA,SG,81,1879,14.2,.599,.550,.090,2.0,9.5,5.8,7.5,1.4,0.5,6.7,18.7,,2.9,1.6,4.5,.115,,0.8,-0.7,0.1,1.0
2019-20,23,TOT,NBA,SG,55,1209,12.7,.546,.517,.124,1.6,11.9,6.7,9.4,1.6,0.6,9.2,21.8,,0.4,0.8,1.2,.049,,-0.7,-1.4,-2.1,0.0
2019-20,23,DEN,NBA,SG,41,746,10.5,.511,.535,.126,1.4,10.2,5.8,9.1,2.1,0.7,10.2,20.6,,-0.2,0.6,0.5,.030,,-2.2,-0.7,-2.9,-0.2
2019-20,23,MIN,NBA,SG,14,463,16.2,.591,.494,.120,2.0,14.7,8.1,9.8,0.9,0.4,7.9,23.7,,0.5,0.2,0.8,.079,,1.7,-2.4,-0.7,0.2
Career,,,NBA,,220,3836,12.9,.566,.520,.115,2.0,10.4,6.2,8.2,1.5,0.6,8.3,19.4,,3.5,2.8,6.3,.078,,-0.2,-1.0,-1.2,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,206,3373,12.4,.562,.524,.114,2.1,9.9,6.0,8.0,1.6,0.6,8.3,18.8,,2.9,2.6,5.5,.078,,-0.5,-0.8,-1.3,0.6
1 season,,MIN,NBA,,14,463,16.2,.591,.494,.120,2.0,14.7,8.1,9.8,0.9,0.4,7.9,23.7,,0.5,0.2,0.8,.079,,1.7,-2.4,-0.7,0.2",undefined
Caris LeVert,"--- When using SR data, please cite us and provide a link and/or a mention.


 
Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2016-17,22,BRK,NBA,SF,57,1237,12.3,.556,.484,.245,2.0,13.9,8.0,13.7,1.9,0.5,12.3,16.6,,0.8,1.0,1.8,.070,,-1.3,0.3,-1.1,0.3
2017-18,23,BRK,NBA,SF,71,1864,14.2,.525,.333,.254,3.0,11.9,7.4,26.0,2.1,0.9,15.8,22.5,,0.7,1.6,2.3,.058,,-0.8,0.0,-0.8,0.6
2018-19,24,BRK,NBA,SF,40,1063,14.9,.509,.319,.255,3.5,11.4,7.5,23.2,1.9,1.0,11.4,24.0,,0.5,1.2,1.7,.077,,-0.3,0.5,0.2,0.6
2019-20,25,BRK,NBA,SG,45,1330,16.1,.514,.301,.269,3.9,10.7,7.4,25.0,1.9,0.6,12.6,29.5,,0.1,1.4,1.5,.055,,0.6,-0.9,-0.3,0.5
Career,,,NBA,,213,5494,14.4,.523,.345,.258,3.1,12.0,7.5,22.5,2.0,0.8,13.3,23.1,,2.2,5.1,7.3,.064,,-0.5,0.0,-0.5,2.0",undefined
